Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
CENTRAL DE REGULACAO MEDICAS DAS URGENCIA DE PORTO VELHO,6944655,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,RUA MANOEL LAURENTINO DE SOUZA,2276,(069) 32226700,,EMBRATEL,76820739,PORTO VELHO - IBGE - 110020,RO,CENTRAL DE REGULACAO MEDICA DAS URGENCIAS,MUNICIPAL,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206944655&VEstado=11&VCodMunicipio=110020,1100206944655,11,110020,53ff425bf0c003ad349829ae
CEMETRON PORTO VELHO,2493853,63761019000170,CENTRO DE MEDICINA TROPICAL DE RONDONIA,--,JURÍDICA,RUA GUAPORE,415,(69)32165410,LAGOA,DA LAGOA,76812303,PORTO VELHO - IBGE - 110020,RO,HOSPITAL GERAL,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100202493853&VEstado=11&VCodMunicipio=110020,1100202493853,11,110020,53ff425bf0c003ad349829af
CENTER PLASTICA,7218680,01349550000183,CENTER PLASTICA CLINICA CIRURGIA LTDA,--,JURÍDICA,AVENIDA CARLOS GOMES,2119,6921813000,,SAO CRISTOVAO,76804037,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207218680&VEstado=11&VCodMunicipio=110020,1100207218680,11,110020,53ff425cf0c003ad349829b0
CEMAT CENTRO DE MASSAGEM TERAPEUTICA,5718333,34471102000107,M G N RAMOS NE,--,JURÍDICA,RUA DOM PEDRO II,2155,69-32210696,,SAO CRISTOVAO,78901150,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0047/2008,SES,27/03/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205718333&VEstado=11&VCodMunicipio=110020,1100205718333,11,110020,53ff425cf0c003ad349829b1
CELIA DE SOUZA FERREIRA,7515103,,CELIA DE SOUZA FERREIRA,--,FÍSICA,RUA JOAQUIM NABUCO,2718,,,SAO CRISTOVAO,76804074,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207515103&VEstado=11&VCodMunicipio=110020,1100207515103,11,110020,53ff425df0c003ad349829b2
CEDRO CENTRO ESPECIALIZADO EM DIAG RAD ODONTOLOGICO LTDA,5051789,06081077000110,CEDRO CENTRO ESPECIALIZADO EM DIAG RAD ODONTOLOGICO LTDA,--,JURÍDICA,AV LAURO SODRE,1259,69-3229 9347/6637,CASA 04 FRENTE,OLARIA,76801289,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,320/2006,SES,07/08/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205051789&VEstado=11&VCodMunicipio=110020,1100205051789,11,110020,53ff425df0c003ad349829b3
CEIMP CLINICA ESPECIALIZADA EM IMPLANTONDONTIA,6308694,10663415000107,P R MARTINS,--,JURÍDICA,RUA GETULIO VARGAS,2132,,,SAO CRISTOVAO,76804044,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0177/2009,SES,07/07/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206308694&VEstado=11&VCodMunicipio=110020,1100206308694,11,110020,53ff425df0c003ad349829b4
CED,7238290,16950617000108,L M DE ALMEIDA E SOARES LTDA ME,--,JURÍDICA,AV AMAZONAS,3725,,,AGENOR DE CARVALHO,76801020,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207238290&VEstado=11&VCodMunicipio=110020,1100207238290,11,110020,53ff425df0c003ad349829b5
CEADH,7286074,17950160000102,CEADH LTDA,--,JURÍDICA,AV ABUNA,2230,,,SAO JOAO BOSCO,76824309,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207286074&VEstado=11&VCodMunicipio=110020,1100207286074,11,110020,53ff425ef0c003ad349829b6
CDI CENTRO DE DIAGNOSTICO POR IMAGEM DR ENOCH,2516411,05931993000139,UNIDADE DE RADIODIAGNOSTICO ULTRASONOGRAFIA SC LTDA,--,JURÍDICA,RUA JULIO DE CASTILHO,604,69 3211 0600,,CENTRO,76801130,PORTO VELHO - IBGE - 110020,RO,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0074,SES,11/05/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100202516411&VEstado=11&VCodMunicipio=110020,1100202516411,11,110020,53ff425ef0c003ad349829b7
CCD CENTRO DE CORRECAO DENTARIA,7199627,07865890000143,CCD CENTRO DE CORRECAO DENTARIA LTDA ME,--,JURÍDICA,AV CARLOS GOMES,2099,69 32234586,,SAO CRISTOVAO,76804037,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,5331/12,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207199627&VEstado=11&VCodMunicipio=110020,1100207199627,11,110020,53ff425ef0c003ad349829b8
CCOR CIRURGIOES ASSOCIADOS LTDA,5053560,08093103000155,CCOR CIRURGIOES ASSOCIADOS LTDA,--,JURÍDICA,RUA PAULO LEAL,393,69-3026-2131,PRONTOCOR,CENTRO,78915010,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,384/2006,SES,28/08/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205053560&VEstado=11&VCodMunicipio=110020,1100205053560,11,110020,53ff425ef0c003ad349829b9
CCATE CENTRO DE CATETERISMO E TRATAMENTO ENDOVASCULAR,6546447,06197445000190,CENTRO CARDIOLOGICO SOARES COELHO S S LTDA,--,JURÍDICA,AVENIDA JORGE TEIXEIRA,3766,(69) 32254152,DEPENDENCIAS DO HB,INDUSTRIAL,76821092,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0341/2009,SES,20/10/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206546447&VEstado=11&VCodMunicipio=110020,1100206546447,11,110020,53ff425ff0c003ad349829ba
CASSIA ROBERTA LAPA PONTES,7142854,,CASSIA ROBERTA LAPA PONTES,--,FÍSICA,AV FARQUAR,1987,,SALA A,ARIGOLANDIA,76801020,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,314/12,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207142854&VEstado=11&VCodMunicipio=110020,1100207142854,11,110020,53ff425ff0c003ad349829bb
CASAI CASA DE APOIO A SAUDE DO INDIO PORTO VELHO,7260792,,DISTRITO SANITARIO ESPECIAL INDIGENA PORTO VELHO,--,JURÍDICA,RUA ANDREIA,4197,,,IGARAPE,76801020,PORTO VELHO - IBGE - 110020,RO,UNIDADE DE ATENCAO A SAUDE INDIGENA,UNIDADE DE APOIO INDIGENA,FEDERAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207260792&VEstado=11&VCodMunicipio=110020,1100207260792,11,110020,53ff4260f0c003ad349829bc
CARDIOCENTER,5091322,08147075000101,CARDIOCENTER SERVICOS MEDICOS E DIAGNOSTICOS LTDA,--,JURÍDICA,RUA QUINTINO BOCAIUVA,1850,69 3224 1091,,SAO CRISTOVAO,76804076,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,375/2006,SES,28/08/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205091322&VEstado=11&VCodMunicipio=110020,1100205091322,11,110020,53ff4260f0c003ad349829bd
CARDIOVIDA,6835260,09634732000108,BRACORDIS SERVICOS MEDICOS LTDA,--,JURÍDICA,RUA SENADOR ALVARO MAIA,1600,69 3216 1149,,OLARIA,76801270,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206835260&VEstado=11&VCodMunicipio=110020,1100206835260,11,110020,53ff4260f0c003ad349829be
CARDIO SERVICE,7221282,17103071000112,JADIL FRANCISCO FUSTURATH JUNIOR EIRELI EPP,--,JURÍDICA,RUA MARECHAL DEODORO,3165,69 3229 1001,,OLARIA,76801266,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,207,SES,02/09/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207221282&VEstado=11&VCodMunicipio=110020,1100207221282,11,110020,53ff4260f0c003ad349829bf
CARDIO SERVICE,5039347,04513275000180,CARDIO SERVICE LTDA,--,JURÍDICA,RUA MARECHAL DEODORO,3165,(69)32291001,,OLARIA,78902530,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,191/05,SES,29/04/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205039347&VEstado=11&VCodMunicipio=110020,1100205039347,11,110020,53ff4261f0c003ad349829c0
CAPS II ESTADUAL MADEIRA MAMORE,3431290,04287520000935,SECRETARIA DE ESTADO DA SAUDE,--,JURÍDICA,AV GOVERNADOR JORGE TEIXEIRA,3862,(69)2165771,,INDUSTRIAL,76803894,PORTO VELHO - IBGE - 110020,RO,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS II,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100203431290&VEstado=11&VCodMunicipio=110020,1100203431290,11,110020,53ff4261f0c003ad349829c1
CAPS INFANTO JUVENIL,7089937,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,RUA MATRICHA,665,,,LAGOA,76801039,PORTO VELHO - IBGE - 110020,RO,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS INFANTO/JUVENIL,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207089937&VEstado=11&VCodMunicipio=110020,1100207089937,11,110020,53ff4261f0c003ad349829c2
CAPT CLINICA DE AVALIACAO PSICOLOGICA DO TRANSITO,6865674,04500573000135,CAPT CLINICA DE AVALIACAO PSICOLOGICA DO TRANSITO LTDA,--,JURÍDICA,AVENIDA DOS IMIGRANTES,4630,,SALA 02,INDUSTRIAL,76821063,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206865674&VEstado=11&VCodMunicipio=110020,1100206865674,11,110020,53ff4261f0c003ad349829c3
CAPS DO MUNICIPIO DE PORTO VELHO,2806495,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,RUA LOURENCO PEREIRA LIMA,2834,(69) 2166666,,EMBRATEL,76820739,PORTO VELHO - IBGE - 110020,RO,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS II,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100202806495&VEstado=11&VCodMunicipio=110020,1100202806495,11,110020,53ff4262f0c003ad349829c4
CAPS AD,6365469,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,AVENIDA LAURO SODRE,1964,,,LIBERDADE,76820739,PORTO VELHO - IBGE - 110020,RO,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS ALCOOL E DROGA,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206365469&VEstado=11&VCodMunicipio=110020,1100206365469,11,110020,53ff4262f0c003ad349829c5
BRUNO FREGOLENTE MENDES DE OLIVEIRA,7470673,,BRUNO FREGOLENTE MENDES DE OLIVEIRA,--,FÍSICA,AV JATUARANA,3688,,,CONCEICAO,76807139,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207470673&VEstado=11&VCodMunicipio=110020,1100207470673,11,110020,53ff4263f0c003ad349829c6
CAE,5884438,04521386000138,CAE CENTRO DE ATENDIMENTO ESPECIALIZADO LTDA,--,JURÍDICA,RUA JOAQUIM ARAUJO LIMA,2914,,,LIBERDADE,78902230,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0059/2008,SES,09/04/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205884438&VEstado=11&VCodMunicipio=110020,1100205884438,11,110020,53ff4263f0c003ad349829c7
BRASCUBA MED,7332319,18503180000190,BRASCUBA MED SERVICOS MEDICOS LTDA ME,--,JURÍDICA,AVENIDA MAMORE,2724,,,JUSCELINO KUBITSCHEK,76812695,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207332319&VEstado=11&VCodMunicipio=110020,1100207332319,11,110020,53ff4263f0c003ad349829c8
BRAS SANTIAGO ASSIS SOUZA,7215126,,BRAS SANTIAGO ASSIS SOUZA,--,FÍSICA,AVENIDA 7 DE SETEMBRO,694,69 32232029,,CENTRO,76801084,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,6105/13,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207215126&VEstado=11&VCodMunicipio=110020,1100207215126,11,110020,53ff4264f0c003ad349829c9
BOUSQUET SERVICOS MEDICOS LTDA,3413594,05836227000195,BOUSQUET SERVICOS MEDICOS,--,JURÍDICA,RUA JULIO DE CASTILHO,140,(69)2233287,CENTRO,PORTO VELHO,78900060,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0027,SES,22/02/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100203413594&VEstado=11&VCodMunicipio=110020,1100203413594,11,110020,53ff4264f0c003ad349829ca
BIOLABS,3834204,02961713000147,INSTITUTO DE ANALISES CLINICAS SAO PEDRO LTDA,--,JURÍDICA,RUA TANCREDO NEVES,3081,,,JARDIM ELDORADO,78913050,PORTO VELHO - IBGE - 110020,RO,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,FUNDACAO PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100203834204&VEstado=11&VCodMunicipio=110020,1100203834204,11,110020,53ff4265f0c003ad349829cb
BIODIAGNOSTICO,7227078,10858787000180,BIODIAGNOSTICO ANALISES CLINICAS LTDA,--,JURÍDICA,AV MAMORE,3666,,,TANCREDO NEVES,76801020,PORTO VELHO - IBGE - 110020,RO,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207227078&VEstado=11&VCodMunicipio=110020,1100207227078,11,110020,53ff4265f0c003ad349829cc
BIODENT CLINICA ODONTOLOGICA,7185626,10636093000107,EUMAR ESTEVES DE SOUZA JUNIOR ME,--,JURÍDICA,AV RIO DE JANEIRO,4825,069 3222-6708,,AGENOR DE CARVALHO,76820203,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,6246/13,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207185626&VEstado=11&VCodMunicipio=110020,1100207185626,11,110020,53ff4265f0c003ad349829cd
BENEDICTO CESAR ALMADA,7139446,,BENEDICTO CESAR ALMADA,--,FÍSICA,AVENIDA 07 DE SETEMBRO,1071,,,CENTRO,76801020,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,6027/13,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207139446&VEstado=11&VCodMunicipio=110020,1100207139446,11,110020,53ff4265f0c003ad349829ce
BEM VIVER,7338058,18369386000179,ANA A SOARES DE OLIVEIRA ME,--,JURÍDICA,RUA HERBERT DE AZEVEDO,2559,,,LIBERDADE,76803896,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,6594/2013,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207338058&VEstado=11&VCodMunicipio=110020,1100207338058,11,110020,53ff4266f0c003ad349829cf
BELO DENTE,7189567,13286725000130,ODONTO MINAS LTDA,--,JURÍDICA,RUA JOSE AMADOR DOS REIS,3751,069 3226-9557,,TANCREDO NEVES,76829580,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,5232/12,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207189567&VEstado=11&VCodMunicipio=110020,1100207189567,11,110020,53ff4266f0c003ad349829d0
BC CLINICA DE UROLOGIA LTDA,5120179,08146890000156,BC CLINICA DE UROLOGIA LTDA,--,JURÍDICA,AV JOAO GOULART,2164,69-3211-5000,,SAO CRISTOVAO,78902600,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,400/2006,SES,09/10/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205120179&VEstado=11&VCodMunicipio=110020,1100205120179,11,110020,53ff4267f0c003ad349829d1
BARBIERI BARBIERI SERVICOS MEDICOS LTDA,5691702,09256274000110,BARBIERI BARBIERI SERVICOS MEDICOS LTDA,--,JURÍDICA,RUA JULIO DE CASTILHO,149,,SALA 04,CENTRO,78902300,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205691702&VEstado=11&VCodMunicipio=110020,1100205691702,11,110020,53ff4267f0c003ad349829d2
AURITA CORDEIRO DE SOUZA DONATO,5267838,,AURITA CORDEIRO DE SOUZA DONATO,--,FÍSICA,HOSPITAL PRONTO COR,4,69-,,CENTRO,78900900,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,173/2006,SES,09/05/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205267838&VEstado=11&VCodMunicipio=110020,1100205267838,11,110020,53ff4267f0c003ad349829d3
AUDRIA CRISTINA COLEHO CONSTANTIN,3838005,,AUDRIA CRISTINA COELHO CONSTANTIN,--,FÍSICA,AV CARLOS GOMES,1543,69-32292270,SALA 01,SAO CRISTOVAO,78900900,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100203838005&VEstado=11&VCodMunicipio=110020,1100203838005,11,110020,53ff4268f0c003ad349829d4
AUDIVOX,6897940,09643485000106,AUDIVOX CLINICA DE FONOAUDIOLOGIA E SAUDE OCUPACIONAL EIRELI,--,JURÍDICA,RUA JULIO DE CASTILHO,252,69 3223 5149,,CENTRO,76801078,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206897940&VEstado=11&VCodMunicipio=110020,1100206897940,11,110020,53ff4268f0c003ad349829d5
AUDIOCLIN,5944872,05593407000193,AUDIOCLIN CENTRO CLINICO DE DIAG EREABIL AUD LTDA,--,JURÍDICA,AV DOM PEDRO II,2962,69-32237924,,NOVA PORTO VELHO,76820136,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205944872&VEstado=11&VCodMunicipio=110020,1100205944872,11,110020,53ff4268f0c003ad349829d6
ASSOCIACAO BENEFICENTE ZEQUINHA ARAUJO,7254199,03563775000163,ASSOCIACAO BENEFICENTE ZEQUINHA ARAUJO,--,JURÍDICA,RUA MEXICO,1216,,,NOVA PORTO VELHO,76820190,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207254199&VEstado=11&VCodMunicipio=110020,1100207254199,11,110020,53ff4269f0c003ad349829d7
ASSOCIACAO CASA FAMILIA ROSETA,6606482,63762553000100,CENTRO DE REABILITACAO NEURO PSICOMOTORA PAULO VI,--,JURÍDICA,RUA MARECHAL DEODORO,1213,,,AREAL,76804366,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS,INDIVIDUAL,0091/2010,SES,19/07/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206606482&VEstado=11&VCodMunicipio=110020,1100206606482,11,110020,53ff4269f0c003ad349829d8
ASSOCIACAO BENEFICENTE SAUDE DA FAMILIA PORTO VELHO,2806487,03445978000740,ASSOCIACAO BENEFICENTE SAUDE DAFAMILIA PORTO VELHO,--,JURÍDICA,AV PLACIDO DE CASTRO,8329,,,JK II,76820739,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS,INDIVIDUAL,17340027,SES,02/02/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100202806487&VEstado=11&VCodMunicipio=110020,1100202806487,11,110020,53ff4269f0c003ad349829d9
ASL,3567613,05611190000105,ASSOCIACAO SAO LUCAS,--,JURÍDICA,JOAQUIM NABUCO,1310,69 3224 4158,,AREAL,76804373,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,146/2005,SES,31/12/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100203567613&VEstado=11&VCodMunicipio=110020,1100203567613,11,110020,53ff426af0c003ad349829da
ASO ASSESSORIA EM SAUDE OCUPACIONAL,6966667,11937087000144,FRANCYNELLE COSTA ASSIS ME,--,JURÍDICA,AVENIDA CARLOS GOMES,1633,,SALA 11 E 13,SAO CRISTOVAO,76804085,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,SERVIÇO SOCIAL AUTONOMO,INDIVIDUAL,3762,SMS,14/02/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206966667&VEstado=11&VCodMunicipio=110020,1100206966667,11,110020,53ff426af0c003ad349829db
